Query ID,Document ID,Score
Q15,CACM-2317,-114.75978095630903
Q15,CACM-2950,-114.8388384601591
Q15,CACM-1462,-114.92733359771371
Q15,CACM-2890,-115.00781075903897
Q15,CACM-2307,-115.01510879580728
Q15,CACM-1749,-115.02847735602849
Q15,CACM-2482,-115.04159994358653
Q15,CACM-2358,-115.13538873438121
Q15,CACM-1032,-115.15393827570465
Q15,CACM-2379,-115.222737208016
Q15,CACM-2438,-115.24283218851386
Q15,CACM-1514,-115.26717313426286
Q15,CACM-2947,-115.28954798301525
Q15,CACM-2160,-115.48293040548268
Q15,CACM-1388,-115.65040368948844
Q15,CACM-3081,-115.70243360598808
Q15,CACM-3127,-115.72018193847266
Q15,CACM-2188,-115.74990173135
Q15,CACM-1698,-115.78074268205869
Q15,CACM-3049,-115.8232471904254
Q15,CACM-1976,-115.83215235491073
Q15,CACM-3119,-115.84228753215139
Q15,CACM-1844,-115.8926159361098
Q15,CACM-3134,-115.94408414909299
Q15,CACM-2524,-115.9850709584017
Q15,CACM-3002,-115.9899529004178
Q15,CACM-2396,-116.01721023625522
Q15,CACM-2542,-116.02603108433966
Q15,CACM-1752,-116.26137677499239
Q15,CACM-2582,-116.27200094498647
Q15,CACM-1264,-116.32381190629232
Q15,CACM-1748,-116.39085843614168
Q15,CACM-2801,-116.42957992670706
Q15,CACM-2407,-116.43390854510558
Q15,CACM-2795,-116.44621232767149
Q15,CACM-1959,-116.54942969902453
Q15,CACM-2174,-116.59408750138446
Q15,CACM-2060,-116.63765661597564
Q15,CACM-0855,-116.69635052084246
Q15,CACM-2138,-116.6989578590808
Q15,CACM-2345,-116.71613628634069
Q15,CACM-2342,-116.74033663834368
Q15,CACM-2535,-116.74071426045181
Q15,CACM-3039,-116.74457367663256
Q15,CACM-1534,-116.7821694317819
Q15,CACM-3026,-116.80405237613397
Q15,CACM-3074,-116.8080244475324
Q15,CACM-1461,-116.80835432865484
Q15,CACM-3160,-116.8241015972057
Q15,CACM-1961,-116.82849196621555
Q15,CACM-2519,-116.84833023643958
Q15,CACM-1350,-116.85769024546114
Q15,CACM-0825,-116.90254842168417
Q15,CACM-2339,-116.96641282412733
Q15,CACM-2777,-116.9791869843988
Q15,CACM-2741,-117.04867147289552
Q15,CACM-2017,-117.05740946089956
Q15,CACM-1349,-117.0837688297809
Q15,CACM-2357,-117.09615803915918
Q15,CACM-1728,-117.0972242464887
Q15,CACM-2198,-117.10073368551633
Q15,CACM-1072,-117.10489423079846
Q15,CACM-3023,-117.12733142027987
Q15,CACM-1197,-117.13460730281896
Q15,CACM-2819,-117.14874857426939
Q16,CACM-1223,-28.575179934499133
Q16,CACM-1658,-29.054418897766922
Q16,CACM-1947,-31.214433752742252
Q16,CACM-1795,-31.981849738510554
Q16,CACM-1134,-32.95907466111937
Q16,CACM-2491,-33.14986215335175
Q16,CACM-2253,-33.18953799694299
Q16,CACM-3080,-33.87192358323384
Q16,CACM-2748,-34.175686758516775
Q16,CACM-1154,-34.51459667586606
Q16,CACM-2897,-34.83676996856057
Q16,CACM-1676,-34.92777385075621
Q16,CACM-3054,-35.1126487851003
Q16,CACM-3005,-35.26010426802309
Q16,CACM-1564,-35.353890809598575
Q16,CACM-2495,-35.46334211783181
Q16,CACM-1886,-35.555685579147166
Q16,CACM-2904,-35.55740765143012
Q16,CACM-1807,-35.578029258899576
Q16,CACM-2929,-35.6643057155427
Q16,CACM-2433,-36.10806447597251
Q16,CACM-2858,-36.14806001195877
Q16,CACM-1542,-36.27321096205093
Q16,CACM-2701,-36.44763757650295
Q16,CACM-1523,-36.450521359846576
Q16,CACM-1389,-36.557453064904585
Q16,CACM-2423,-36.63398623323308
Q16,CACM-1392,-36.65404094682909
Q16,CACM-1402,-36.70677887075717
Q16,CACM-2138,-36.836971069643276
Q16,CACM-3171,-36.87780177499439
Q16,CACM-1387,-36.91023236724385
Q16,CACM-3150,-36.914976904314706
Q16,CACM-2616,-36.960926556960274
Q16,CACM-2944,-37.0084306918195
Q16,CACM-0252,-37.13862305585969
Q16,CACM-1029,-37.22224476623394
Q16,CACM-1665,-37.26719369646693
Q16,CACM-3115,-37.311516087240236
Q16,CACM-0123,-37.48839228650666
Q16,CACM-1783,-37.534764138416165
Q16,CACM-1231,-37.54693251499679
Q16,CACM-2835,-37.5951458645184
Q16,CACM-1275,-37.5976543015195
Q16,CACM-3130,-37.625223727472516
Q16,CACM-2871,-37.64245340249956
Q16,CACM-0210,-37.66085233631144
Q16,CACM-2834,-37.707953472145086
Q16,CACM-1726,-37.8578109536804
Q16,CACM-2344,-37.85855930523428
Q16,CACM-2527,-37.865971469319184
Q16,CACM-2053,-37.8737629008561
Q16,CACM-1362,-37.930621458226085
Q16,CACM-0048,-37.994425089054864
Q16,CACM-2979,-38.01863918502638
Q16,CACM-1652,-38.06609623806389
Q16,CACM-2233,-38.07277960427417
Q16,CACM-2812,-38.160511688097245
Q16,CACM-1719,-38.2104231856349
Q16,CACM-3066,-38.222969194356125
Q16,CACM-1195,-38.23073073655815
Q16,CACM-2699,-38.250398827154605
Q16,CACM-1331,-38.321754876975746
Q16,CACM-2079,-38.330678957057664
Q16,CACM-1062,-38.4557734668671
Q16,CACM-1016,-38.45786600755072
Q16,CACM-2107,-38.492880370610706
Q16,CACM-3000,-38.50260121425862
Q16,CACM-2746,-38.50985643925359
Q16,CACM-0241,-38.542574566468865
Q16,CACM-1350,-38.54353306513553
Q16,CACM-1973,-38.551248635564505
Q16,CACM-2264,-38.591372916683625
Q16,CACM-3020,-38.596400668209455
Q16,CACM-0892,-38.64809196419108
Q16,CACM-1486,-38.64943529077173
Q16,CACM-1167,-38.65379922014588
Q16,CACM-3125,-38.65646090815589
Q16,CACM-2321,-38.66067302960207
Q16,CACM-2106,-38.670902119210474
Q16,CACM-3018,-38.67148091580656
Q16,CACM-1553,-38.67546162568628
Q16,CACM-0537,-38.68334276465101
Q16,CACM-1854,-38.693650581792376
Q16,CACM-2680,-38.69495792094505
Q16,CACM-2195,-38.70424719804346
Q16,CACM-2877,-38.7099549551995
Q16,CACM-2533,-38.714784415457025
Q16,CACM-2953,-38.72424078747997
Q16,CACM-3144,-38.758954664724186
Q16,CACM-2464,-38.78580391512349
Q16,CACM-0104,-38.8112191372165
Q16,CACM-2716,-38.82456664758228
Q16,CACM-1621,-38.82908702775328
Q16,CACM-3173,-38.838271958792305
Q16,CACM-2387,-38.840112097336565
Q16,CACM-0320,-38.86457274674624
Q16,CACM-1770,-38.876699197804676
Q16,CACM-1774,-38.87707308800901
Q16,CACM-2267,-38.906823625395454
Q17,CACM-2138,-85.03704638119027
Q17,CACM-0670,-91.24072647525682
Q17,CACM-2112,-91.67061248537242
Q17,CACM-1852,-91.87321521069876
Q17,CACM-3110,-92.0161219317166
Q17,CACM-1795,-92.96394819706524
Q17,CACM-2896,-93.47169208270248
Q17,CACM-2175,-93.53577300522252
Q17,CACM-2685,-93.58091569089898
Q17,CACM-2921,-93.66926311756812
Q17,CACM-1159,-93.74219660415187
Q17,CACM-2567,-93.85571262532216
Q17,CACM-2714,-93.93399469009637
Q17,CACM-3075,-93.99890304044685
Q17,CACM-1665,-94.25987192345183
Q17,CACM-0243,-94.2953481202421
Q17,CACM-2266,-94.37077141714076
Q17,CACM-2495,-94.5862984782557
Q17,CACM-1223,-94.74414931111738
Q17,CACM-1163,-94.77357802799546
Q17,CACM-1099,-94.84342159863984
Q17,CACM-3148,-94.9256091887162
Q17,CACM-3156,-94.94620642942981
Q17,CACM-2298,-95.04689717095074
Q17,CACM-0303,-95.059794780887
Q17,CACM-2929,-95.09363131709505
Q17,CACM-2723,-95.15204398275765
Q17,CACM-2289,-95.21083472733521
Q17,CACM-0950,-95.21791586894732
Q17,CACM-0637,-95.23656128351912
Q17,CACM-1603,-95.27241072232893
Q17,CACM-1463,-95.28151249286974
Q17,CACM-2897,-95.29530255874327
Q17,CACM-2644,-95.40234906161194
Q17,CACM-2717,-95.40961794671664
Q17,CACM-3066,-95.4501960608576
Q17,CACM-3005,-95.49765224491328
Q17,CACM-1988,-95.57693717801838
Q17,CACM-1738,-95.60908071292577
Q17,CACM-2570,-95.64499711683207
Q17,CACM-1923,-95.69785595389388
Q17,CACM-0799,-95.70304181397101
Q17,CACM-3093,-95.89019266308172
Q17,CACM-2820,-96.00245347158632
Q17,CACM-1811,-96.04478117466479
Q17,CACM-1591,-96.05009493099759
Q17,CACM-2252,-96.13460250024029
Q17,CACM-2341,-96.14376304651717
Q17,CACM-1548,-96.1811181691465
Q17,CACM-2423,-96.18807983633558
Q17,CACM-2064,-96.20694745074886
Q17,CACM-2785,-96.22711833846267
Q17,CACM-1389,-96.36511612717658
Q17,CACM-3080,-96.37663247629837
Q17,CACM-3127,-96.37678499539076
Q17,CACM-1680,-96.38288768569011
Q17,CACM-1409,-96.39951455222888
Q17,CACM-2645,-96.44259645739625
Q17,CACM-1947,-96.46507252066347
Q17,CACM-1324,-96.57337962673454
Q17,CACM-2534,-96.58728842488044
Q17,CACM-2433,-96.61198809757866
Q17,CACM-2886,-96.68049666677241
Q17,CACM-1844,-96.71035997257333
Q17,CACM-0082,-96.78285319783245
Q17,CACM-0205,-96.79064759801325
Q17,CACM-3150,-96.82849980440758
Q17,CACM-2819,-96.88045523412309
Q17,CACM-2767,-96.88205594865184
Q17,CACM-2939,-96.90355217278142
Q17,CACM-2497,-96.92691240717488
Q17,CACM-2579,-96.96195063743504
Q17,CACM-2633,-97.03511425385878
Q17,CACM-2904,-97.05525535825257
Q17,CACM-1613,-97.12285811398381
Q17,CACM-0249,-97.23523085035836
Q17,CACM-3107,-97.2400395927374
Q17,CACM-1158,-97.2724166942899
Q17,CACM-1906,-97.27620145411046
Q17,CACM-3175,-97.36853393928969
Q17,CACM-2411,-97.39942608985888
Q17,CACM-3171,-97.4221626524532
Q17,CACM-2684,-97.48913706231981
Q17,CACM-1425,-97.49189656114062
Q17,CACM-1807,-97.54155741989723
Q17,CACM-3131,-97.60826345330467
Q17,CACM-3074,-97.68647019355002
Q17,CACM-1275,-97.75976777489659
Q17,CACM-2146,-97.7862328605759
Q17,CACM-0651,-97.79698504643285
Q17,CACM-2061,-97.79981650437838
Q17,CACM-1135,-97.80625194291875
Q17,CACM-0848,-97.81429781938469
Q17,CACM-1204,-97.82852182498243
Q17,CACM-3073,-97.86558071153166
Q17,CACM-2998,-97.88025249699032
Q17,CACM-2034,-97.91215390105272
Q17,CACM-0850,-97.91898313999893
Q17,CACM-1747,-97.95919928683948
Q17,CACM-1541,-97.98494927078715
Q18,CACM-2973,-7.90335163419995
Q18,CACM-3075,-8.533223031835396
Q18,CACM-2266,-8.918581838957444
Q18,CACM-2557,-9.058477203641026
Q18,CACM-3156,-9.163409632001162
Q18,CACM-0950,-9.258991360583245
Q18,CACM-1601,-9.287379306765931
Q18,CACM-1468,-9.571403318882549
Q18,CACM-2838,-9.727441649179056
Q18,CACM-2289,-9.793171061062559
Q18,CACM-2570,-9.820760127583203
Q18,CACM-2433,-10.094756021659212
Q18,CACM-1957,-10.206072333389947
Q18,CACM-2114,-10.222460401181856
Q18,CACM-2692,-10.502150835102636
Q18,CACM-0141,-10.807587620722959
Q18,CACM-0392,-10.912334155530694
Q18,CACM-1302,-10.912334155530694
Q18,CACM-2723,-10.945880595809918
Q18,CACM-2685,-10.976463565430734
Q18,CACM-2714,-10.987489420529883
Q18,CACM-1158,-11.05117583287601
Q18,CACM-1262,-11.103715040376933
Q18,CACM-2896,-11.17285873604764
Q18,CACM-2182,-11.210292778812383
Q18,CACM-2700,-11.228488810043334
Q18,CACM-1795,-11.314735001277768
Q18,CACM-2785,-11.467357063885402
Q18,CACM-0371,-11.498270231766282
Q18,CACM-1828,-11.548679112136664
Q18,CACM-2007,-11.571530268414369
Q18,CACM-2895,-11.599362172394935
Q18,CACM-1952,-11.703367943967955
Q18,CACM-1660,-11.703367943967955
Q18,CACM-1569,-11.758497428312488
Q18,CACM-1342,-11.763146781789722
Q18,CACM-3059,-11.786065530552685
Q18,CACM-2342,-11.803574051183986
Q18,CACM-2325,-11.819460126381088
Q18,CACM-2865,-11.826003308763514
Q18,CACM-2401,-11.845372054982422
Q18,CACM-3073,-11.848562887994781
Q18,CACM-0804,-11.872682991941868
Q18,CACM-0270,-11.872682991941868
Q18,CACM-2884,-11.872682991941868
Q18,CACM-1796,-11.923132642955068
Q18,CACM-2226,-11.935344363271605
Q18,CACM-2080,-11.948361976265048
Q18,CACM-3044,-11.998745333353016
Q18,CACM-2175,-12.004184460675532
Q18,CACM-1374,-12.016757668215547
Q18,CACM-2417,-12.016757668215547
Q18,CACM-1551,-12.031514962369211
Q18,CACM-2195,-12.036189942297948
Q18,CACM-3166,-12.038809678768372
Q18,CACM-2725,-12.060367917224177
Q18,CACM-2830,-12.060367917224177
Q18,CACM-1846,-12.062071891305187
Q18,CACM-2851,-12.069702639575786
Q18,CACM-2950,-12.08145363106955
Q18,CACM-1747,-12.140500929570958
Q18,CACM-1953,-12.142068620499112
Q18,CACM-1851,-12.142068620499112
Q18,CACM-1658,-12.161451462484123
Q18,CACM-1873,-12.161451462484123
Q18,CACM-2863,-12.180449939175825
Q18,CACM-3006,-12.180449939175825
Q18,CACM-2727,-12.190926690523513
Q18,CACM-2902,-12.192909323295435
Q18,CACM-1008,-12.230295046959935
Q18,CACM-2903,-12.231722444723676
Q18,CACM-2283,-12.24588028506048
Q18,CACM-2273,-12.24588028506048
Q18,CACM-2505,-12.252881233173138
Q18,CACM-2146,-12.266730869620002
Q18,CACM-3061,-12.287135266947784
Q18,CACM-2740,-12.298506692047562
Q18,CACM-1200,-12.350896435862637
Q18,CACM-2025,-12.352154169586584
Q18,CACM-1471,-12.384283506117214
Q18,CACM-1554,-12.384283506117214
Q18,CACM-1924,-12.395156319685613
Q18,CACM-2819,-12.39815453362528
Q18,CACM-2222,-12.413004847200451
Q18,CACM-2362,-12.413004847200451
Q18,CACM-2942,-12.413004847200451
Q18,CACM-2272,-12.413004847200451
Q18,CACM-2514,-12.427045222794606
Q18,CACM-2767,-12.436290996286916
Q18,CACM-2426,-12.442024014939983
Q18,CACM-2627,-12.470178451038729
Q18,CACM-2630,-12.470178451038729
Q18,CACM-1603,-12.477913476792182
Q18,CACM-1529,-12.483946795770299
Q18,CACM-2490,-12.506456260623638
Q18,CACM-1341,-12.507167754478454
Q18,CACM-1392,-12.515311505877898
Q18,CACM-2647,-12.524084179928582
Q18,CACM-1536,-12.535540183339272
Q18,CACM-1960,-12.535540183339272
Q19,CACM-2695,-42.850078397307705
Q19,CACM-2986,-47.97584677657873
Q19,CACM-2769,-49.2283483230069
Q19,CACM-1457,-53.235447853831026
Q19,CACM-2780,-53.346441483414345
Q19,CACM-2905,-53.7485807939051
Q19,CACM-2490,-54.18234455951671
Q19,CACM-2630,-54.43530541950561
Q19,CACM-2273,-54.689435971052646
Q19,CACM-3152,-54.69446060102752
Q19,CACM-2368,-54.87203906504031
Q19,CACM-2453,-55.11558079144082
Q19,CACM-2289,-55.118018484524114
Q19,CACM-3156,-55.138426334739535
Q19,CACM-3124,-55.298114227853404
Q19,CACM-2484,-55.394853319535144
Q19,CACM-1886,-55.403197673110526
Q19,CACM-2142,-55.43366446142089
Q19,CACM-3094,-55.47017298521625
Q19,CACM-3018,-55.489936923556215
Q19,CACM-2557,-55.56141883342632
Q19,CACM-1924,-55.572374689747015
Q19,CACM-2766,-55.58668173837812
Q19,CACM-3040,-55.60904185631695
Q19,CACM-2081,-55.67846653477581
Q19,CACM-2216,-55.72135381650875
Q19,CACM-2199,-55.95232011711127
Q19,CACM-2506,-55.95232011711127
Q19,CACM-1787,-56.1691139844848
Q19,CACM-0955,-56.18762577906602
Q19,CACM-1504,-56.21629580496203
Q19,CACM-2442,-56.25746178566387
Q19,CACM-1707,-56.31280431238228
Q19,CACM-3176,-56.39272584866878
Q19,CACM-0828,-56.457614824468465
Q19,CACM-2877,-56.58383584142136
Q19,CACM-2189,-56.62509980563624
Q19,CACM-2883,-56.633397563495976
Q19,CACM-3139,-56.69533204321179
Q19,CACM-1047,-56.70792176798043
Q19,CACM-2314,-56.714776804075896
Q19,CACM-2405,-56.74643429144783
Q19,CACM-1961,-56.78632694310549
Q19,CACM-1423,-56.80492796149397
Q19,CACM-2768,-56.808784580512395
Q19,CACM-0185,-56.83137566326454
Q19,CACM-1952,-56.83738297130809
Q19,CACM-1660,-56.83738297130809
Q19,CACM-2806,-56.85975988448592
Q19,CACM-0661,-56.86760331557318
Q19,CACM-0856,-56.874210480087854
Q19,CACM-1796,-56.89507683555648
Q19,CACM-3115,-56.92817124957687
Q19,CACM-2805,-56.932474506397874
Q19,CACM-1417,-56.96235356869211
Q19,CACM-1727,-56.98463344342524
Q19,CACM-2052,-56.994304361063016
Q19,CACM-1153,-57.00164659047475
Q19,CACM-0799,-57.0104198617737
Q19,CACM-2824,-57.108944983069584
Q19,CACM-2192,-57.14647191671921
Q19,CACM-1963,-57.14962239610611
Q19,CACM-2811,-57.19291331063819
Q19,CACM-0678,-57.21019296759768
Q19,CACM-1116,-57.21695971365015
Q19,CACM-0962,-57.24600919128153
Q19,CACM-0944,-57.27514887047822
Q19,CACM-2141,-57.29760989637333
Q19,CACM-1847,-57.306350292000815
Q19,CACM-2619,-57.330144732077514
Q19,CACM-0891,-57.34758927583344
Q19,CACM-2894,-57.363904814205
Q19,CACM-1587,-57.40556885386263
Q19,CACM-2134,-57.406198388508486
Q19,CACM-2554,-57.40817283218317
Q19,CACM-3088,-57.473613940142386
Q19,CACM-3128,-57.49153063174721
Q19,CACM-1390,-57.49153063174721
Q19,CACM-2830,-57.506002804695385
Q19,CACM-2803,-57.50672839769666
Q19,CACM-2172,-57.55261162557716
Q19,CACM-1292,-57.56219017628118
Q19,CACM-2177,-57.5955907713567
Q19,CACM-1501,-57.66250619941027
Q19,CACM-0096,-57.70825845032962
Q19,CACM-0241,-57.71883300585374
Q19,CACM-1432,-57.722116324366226
Q19,CACM-1395,-57.72660397370532
Q19,CACM-2335,-57.735630484755106
Q19,CACM-1347,-57.75759623368022
Q19,CACM-2290,-57.77203243105501
Q19,CACM-1180,-57.77708887093556
Q19,CACM-2627,-57.797709705556514
Q19,CACM-0749,-57.79990249208209
Q19,CACM-2934,-57.81730196488391
Q19,CACM-2226,-57.82902014632424
Q19,CACM-1072,-57.84844909283375
Q19,CACM-0315,-57.86026067109862
Q19,CACM-2972,-57.8603047049714
Q19,CACM-2787,-57.8780706472687
Q20,CACM-2337,-37.19466625174642
Q20,CACM-2325,-37.71086052513606
Q20,CACM-2997,-38.92319175710181
Q20,CACM-3086,-39.59831130762741
Q20,CACM-2837,-39.97335073106361
Q20,CACM-2110,-40.935133901127344
Q20,CACM-2216,-41.08511133025734
Q20,CACM-3018,-41.34106188745825
Q20,CACM-2927,-41.71008466333417
Q20,CACM-2932,-41.84454917991593
Q20,CACM-2743,-42.13359722631959
Q20,CACM-2986,-42.36806311348675
Q20,CACM-1309,-42.467879512844625
Q20,CACM-2950,-42.72064923880569
Q20,CACM-2251,-42.91811133986388
Q20,CACM-2784,-42.92516508064215
Q20,CACM-3070,-42.957801394642686
Q20,CACM-1658,-43.017611335275994
Q20,CACM-3131,-43.039810051455476
Q20,CACM-2454,-43.07700644401472
Q20,CACM-2706,-43.210348109071205
Q20,CACM-2679,-43.41562006761703
Q20,CACM-3162,-43.421480279702315
Q20,CACM-2702,-43.464574837054066
Q20,CACM-1491,-43.48241944439769
Q20,CACM-1619,-43.577617327384885
Q20,CACM-3055,-43.620857187101635
Q20,CACM-2365,-43.81216025409575
Q20,CACM-2936,-43.81412566315855
Q20,CACM-1462,-43.83855654079767
Q20,CACM-2903,-43.84006817192067
Q20,CACM-2033,-43.86402997559077
Q20,CACM-2953,-43.894639232647535
Q20,CACM-2226,-43.90584823340741
Q20,CACM-2828,-43.946897018711944
Q20,CACM-3166,-43.9716029057792
Q20,CACM-2645,-44.11368021061551
Q20,CACM-2703,-44.196159860728585
Q20,CACM-2746,-44.295131655108335
Q20,CACM-3163,-44.29929102007377
Q20,CACM-3037,-44.319058182707245
Q20,CACM-1957,-44.33663808035848
Q20,CACM-2499,-44.504578734957356
Q20,CACM-2749,-44.52251112212464
Q20,CACM-2766,-44.52489133597732
Q20,CACM-3110,-44.571873740971164
Q20,CACM-2855,-44.61784861847244
Q20,CACM-3151,-44.72116736730267
Q20,CACM-3032,-44.770566114354374
Q20,CACM-2289,-44.845388054718285
Q20,CACM-3150,-44.937094636036704
Q20,CACM-1659,-44.96685247541221
Q20,CACM-0371,-44.995402468595614
Q20,CACM-1886,-45.060166901160116
Q20,CACM-2771,-45.13570727021975
Q20,CACM-2035,-45.16344213413239
Q20,CACM-2092,-45.20210707476087
Q20,CACM-2931,-45.395659307712265
Q20,CACM-2916,-45.39812819260944
Q20,CACM-2524,-45.414188946753214
Q20,CACM-2628,-45.44096080904254
Q20,CACM-1465,-45.586162455155815
Q20,CACM-1572,-45.58737951302021
Q20,CACM-1350,-45.65585365541881
Q20,CACM-2938,-45.72549691704422
Q20,CACM-1265,-45.73222343444003
Q20,CACM-2892,-45.810650392151935
Q20,CACM-3040,-45.82651492532751
Q20,CACM-3165,-45.86589620547439
Q20,CACM-2457,-45.870361724282226
Q20,CACM-2504,-45.923920014977654
Q20,CACM-2126,-45.94495167349501
Q20,CACM-2665,-46.01737100985258
Q20,CACM-1947,-46.06237758809066
Q20,CACM-3007,-46.14386329223561
Q20,CACM-3064,-46.153185256569586
Q20,CACM-3154,-46.22437821477441
Q20,CACM-2874,-46.254864900495534
Q20,CACM-3167,-46.26522472452325
Q20,CACM-1719,-46.26856727877589
Q20,CACM-2417,-46.32540864344854
Q20,CACM-3045,-46.40423321799998
Q20,CACM-3140,-46.42458734574456
Q20,CACM-2882,-46.4815002807841
Q20,CACM-1225,-46.50643816871856
Q20,CACM-0164,-46.50715120360705
Q20,CACM-2623,-46.52393668868879
Q20,CACM-0895,-46.53997931290316
Q20,CACM-0267,-46.555734103808156
Q20,CACM-2799,-46.58866145381661
Q20,CACM-1901,-46.594275443212176
Q20,CACM-3046,-46.605900856539186
Q20,CACM-0117,-46.64629148290779
Q20,CACM-1766,-46.683610955303116
Q20,CACM-1404,-46.68534485842386
Q20,CACM-0598,-46.69521838889875
Q20,CACM-2400,-46.71045271049276
Q20,CACM-2272,-46.72165582243344
Q20,CACM-2764,-46.73925082919655
Q20,CACM-2765,-46.73951758331795
Q21,CACM-2913,-154.7559526776327
Q21,CACM-2692,-156.14313393869364
Q21,CACM-0616,-159.2041608310658
Q21,CACM-1159,-160.1388979840782
Q21,CACM-2367,-160.19809620800845
Q21,CACM-1978,-160.47896002191905
Q21,CACM-2845,-160.5116736960582
Q21,CACM-2924,-160.64772302606696
Q21,CACM-2341,-160.69941926200997
Q21,CACM-1181,-160.86687099246444
Q21,CACM-1551,-160.8900251868223
Q21,CACM-0435,-160.94852126191228
Q21,CACM-1742,-161.8769440507914
Q21,CACM-2918,-162.31467961727412
Q21,CACM-2674,-162.73412137924717
Q21,CACM-3049,-162.747711315963
Q21,CACM-1014,-162.7534929877791
Q21,CACM-0531,-162.86556677864922
Q21,CACM-3082,-162.87981838760092
Q21,CACM-1237,-162.95508421722937
Q21,CACM-3141,-162.9595159477665
Q21,CACM-2809,-163.03926952045788
Q21,CACM-1281,-163.28138320832022
Q21,CACM-2337,-163.30353938025996
Q21,CACM-1397,-163.31971713230385
Q21,CACM-3116,-163.34348381183952
Q21,CACM-3028,-163.38884535498215
Q21,CACM-2919,-163.45461841388658
Q21,CACM-2905,-163.47173434837825
Q21,CACM-2771,-163.54520327898086
Q21,CACM-2111,-163.66032803046377
Q21,CACM-1366,-163.81223429855072
Q21,CACM-2631,-163.92341480942437
Q21,CACM-2402,-163.98963091784003
Q21,CACM-2817,-164.01034813344035
Q21,CACM-2433,-164.18381807375349
Q21,CACM-2369,-164.33470875578482
Q21,CACM-1735,-164.3688395783689
Q21,CACM-2146,-164.39345291779537
Q21,CACM-2572,-164.53446226788066
Q21,CACM-3032,-164.5957923538674
Q21,CACM-1931,-164.59932729313772
Q21,CACM-3071,-164.60530375167744
Q21,CACM-3152,-164.6401300487454
Q21,CACM-3111,-164.67720694400924
Q21,CACM-2004,-164.71675677236598
Q21,CACM-1623,-164.7379156688016
Q21,CACM-1908,-164.7388694288997
Q21,CACM-1710,-164.77222812462884
Q21,CACM-1563,-164.82174809711464
Q21,CACM-2751,-164.84571973749325
Q21,CACM-2485,-164.89140196088863
Q21,CACM-2211,-164.8940748069841
Q21,CACM-2829,-164.98454563975707
Q21,CACM-1294,-164.99373213875913
Q21,CACM-1253,-164.99832815461377
Q21,CACM-1272,-165.07939989351422
Q21,CACM-2152,-165.13956901060308
Q21,CACM-1179,-165.1678066487652
Q21,CACM-2016,-165.1862285549668
Q21,CACM-1385,-165.214681481122
Q21,CACM-0144,-165.24216755615214
Q21,CACM-2368,-165.2560403827213
Q21,CACM-0046,-165.33901307699577
Q21,CACM-0595,-165.3426157744753
Q21,CACM-1957,-165.3427149155752
Q21,CACM-2987,-165.40194415197612
Q21,CACM-0078,-165.4134583596252
Q21,CACM-1659,-165.44281677552001
Q21,CACM-1012,-165.59888866859495
Q21,CACM-2984,-165.6062412554559
Q21,CACM-2873,-165.62671908865545
Q21,CACM-0492,-165.63558022143295
Q21,CACM-1433,-165.69567402387236
Q21,CACM-1473,-165.70916820770938
Q21,CACM-1398,-165.76856118031466
Q21,CACM-2473,-165.843256620815
Q21,CACM-2188,-165.85639502865988
Q21,CACM-1764,-165.86279648578716
Q21,CACM-2389,-165.87907739828952
Q21,CACM-0794,-165.91036836148086
Q21,CACM-1664,-165.93565319955192
Q21,CACM-2406,-165.96534317493965
Q21,CACM-2959,-166.04547051572365
Q21,CACM-2741,-166.08586639312094
Q21,CACM-1829,-166.0987189796106
Q21,CACM-2925,-166.1673462890907
Q21,CACM-2627,-166.2043827240812
Q21,CACM-3153,-166.21199218121993
Q21,CACM-0409,-166.2346404400077
Q21,CACM-2969,-166.26613198227355
Q21,CACM-1496,-166.28265230909156
Q21,CACM-2289,-166.3089072361342
Q21,CACM-2002,-166.35209939452608
Q21,CACM-1697,-166.3859271789225
Q21,CACM-0236,-166.39042625623964
Q21,CACM-2950,-166.40349818054332
Q21,CACM-1400,-166.42212923220535
Q21,CACM-1458,-166.44122259221447
Q21,CACM-2598,-166.46567667409252
Q22,CACM-3148,-26.86995252792212
Q22,CACM-1745,-28.33873310558776
Q22,CACM-3137,-28.48085079994701
Q22,CACM-2849,-28.533115873978826
Q22,CACM-2081,-28.642833586704885
Q22,CACM-2276,-28.81702338810206
Q22,CACM-2406,-28.921772840508204
Q22,CACM-3025,-30.000027897234116
Q22,CACM-2630,-30.256755862147752
Q22,CACM-2433,-30.335242941234007
Q22,CACM-2832,-30.420464333662146
Q22,CACM-1411,-30.450356976863795
Q22,CACM-2216,-30.481294305727012
Q22,CACM-1873,-30.502348040663897
Q22,CACM-2834,-30.53112484185157
Q22,CACM-3124,-30.565101636420508
Q22,CACM-2454,-30.577001465771218
Q22,CACM-3141,-30.614769948967695
Q22,CACM-2169,-30.68659732490249
Q22,CACM-2130,-30.775789453693577
Q22,CACM-3166,-30.780577175323593
Q22,CACM-2373,-30.7998162398661
Q22,CACM-3043,-30.812306013775842
Q22,CACM-2890,-30.815665057036036
Q22,CACM-2766,-30.981025184897362
Q22,CACM-2999,-30.992027478797045
Q22,CACM-0371,-31.154855735735612
Q22,CACM-2949,-31.25617891624734
Q22,CACM-3082,-31.261556902619937
Q22,CACM-2060,-31.36751101368922
Q22,CACM-2092,-31.435740893164617
Q22,CACM-3037,-31.442277147555114
Q22,CACM-2114,-31.556905078750717
Q22,CACM-1153,-31.61518422751497
