QueryID,DocID,Score
Q13,CACM-2451,-79.04929096939416
Q13,CACM-1397,-79.11061380458547
Q13,CACM-2882,-79.17517901070471
Q13,CACM-2692,-79.1904163448907
Q13,CACM-2924,-79.21517003232998
Q14,CACM-3125,-90.50586504691732
Q14,CACM-2944,-91.353859914465
Q14,CACM-2701,-91.61025490884445
Q14,CACM-1947,-93.25368031489519
Q14,CACM-2464,-93.80347071548462
Q14,CACM-1807,-94.49452660097916
Q14,CACM-2195,-95.0352589773671
Q14,CACM-3054,-95.34739272546886
Q14,CACM-2716,-95.41769130356111
Q14,CACM-2877,-95.52812922348956
Q14,CACM-2611,-95.92361991026713
Q14,CACM-1231,-95.92361991026713
Q14,CACM-2835,-96.53211434645532
Q14,CACM-2388,-96.56035236808574
Q14,CACM-2923,-96.81756940376205
Q14,CACM-1795,-96.98750472219568
Q14,CACM-1223,-96.98768825034072
Q14,CACM-3069,-97.0128633425071
Q14,CACM-2964,-97.17975754164164
Q14,CACM-2133,-97.4465510617275
Q14,CACM-2897,-97.45889304756064
Q14,CACM-2616,-97.53038301634362
Q14,CACM-1886,-97.84279491084186
Q14,CACM-2904,-97.84374340153141
Q14,CACM-2495,-97.91714133434387
Q14,CACM-2142,-97.94368567483968
Q14,CACM-2290,-98.0586661334905
Q14,CACM-2836,-98.16051424712003
Q14,CACM-2411,-98.32279174232991
Q14,CACM-1676,-98.50638193001181
Q14,CACM-2929,-98.56511144435986
Q14,CACM-2344,-98.67915401177146
Q14,CACM-3080,-98.73455250313799
Q14,CACM-2188,-98.76334273511841
Q14,CACM-0693,-99.45976960172977
Q14,CACM-2680,-99.48109259388005
Q14,CACM-2537,-99.523275076137
Q14,CACM-2253,-99.60584630927309
Q14,CACM-3018,-100.2263492275876
Q14,CACM-2134,-100.43231026360891
Q14,CACM-2953,-100.52261153805298
Q14,CACM-2812,-100.56671882601604
Q14,CACM-2579,-100.58127182100186
Q14,CACM-1658,-100.61015807670388
Q14,CACM-2969,-100.88403814699308
Q14,CACM-1195,-100.91003600065405
Q14,CACM-0104,-101.06123222210302
Q14,CACM-2715,-101.06123222210302
Q14,CACM-2000,-101.08566902516964
Q14,CACM-3053,-101.08566902516964
Q14,CACM-2015,-101.10989763635294
Q14,CACM-1564,-101.2280349620609
Q14,CACM-2858,-101.34144815964947
Q14,CACM-2570,-101.38557139041784
Q14,CACM-2321,-101.45049149506117
Q14,CACM-1410,-101.45049149506117
Q14,CACM-1719,-101.45049149506117
Q14,CACM-2903,-101.4718041880527
Q14,CACM-3020,-101.51395279802088
Q14,CACM-2699,-101.69618825665151
Q14,CACM-2433,-101.81142947816802
Q14,CACM-2423,-101.84881427689176
Q14,CACM-1951,-101.86732118282231
Q14,CACM-1974,-102.23005584997877
Q14,CACM-2451,-102.52181467134918
Q14,CACM-2883,-102.60788431171544
Q14,CACM-3002,-102.83802184492633
Q14,CACM-1808,-103.01101716347887
Q14,CACM-2722,-103.19061099049813
Q14,CACM-2314,-103.22459251524884
Q14,CACM-2827,-103.27971051339864
Q14,CACM-2940,-103.53708884916755
Q14,CACM-2943,-103.64633175650324
Q14,CACM-1710,-103.96206277940375
Q14,CACM-2851,-104.14446222392634
Q14,CACM-1750,-104.33533995757959
Q14,CACM-2065,-104.41825836481138
Q14,CACM-2880,-104.43267382799068
Q14,CACM-2081,-104.4629680574902
Q14,CACM-0695,-104.69789828642897
Q14,CACM-2396,-104.94669980801548
Q14,CACM-0820,-104.9900751018624
Q14,CACM-1548,-105.01862105251325
Q14,CACM-3087,-105.02330033159991
Q14,CACM-1737,-105.14406811664661
Q14,CACM-2181,-105.14613408489276
Q14,CACM-2541,-105.16858180809257
Q14,CACM-3112,-105.46941063678601
Q14,CACM-0307,-105.53440677103185
Q14,CACM-2231,-105.55104642050983
Q14,CACM-2685,-105.56470368914817
Q14,CACM-1191,-105.59146927763165
Q14,CACM-2477,-105.62522327545794
Q14,CACM-0507,-105.69663800639934
Q14,CACM-2574,-105.70962313090898
Q14,CACM-2146,-105.71079524626651
Q14,CACM-0776,-105.83611233738833
Q14,CACM-0243,-105.86059867256074
Q14,CACM-1906,-105.93063862800157
Q14,CACM-3118,-105.9796653711224
Q15,CACM-3141,-76.05193015420518
Q15,CACM-0243,-76.71439037717029
Q15,CACM-2080,-76.79118438113406
Q15,CACM-2740,-78.685336893625
Q15,CACM-1750,-78.76924995739081
Q15,CACM-2522,-79.77035269429905
Q15,CACM-2378,-79.91535023840781
Q15,CACM-1846,-80.64384837016576
Q15,CACM-1854,-80.73142250840293
Q15,CACM-1135,-81.2022386686041
Q15,CACM-2168,-81.26624702664061
Q15,CACM-2438,-81.37346683290319
Q15,CACM-3157,-81.50748970724102
Q15,CACM-2320,-81.664638694723
Q15,CACM-2217,-81.91718368147116
Q15,CACM-2949,-82.08177307119432
Q15,CACM-3148,-82.08888256367688
Q15,CACM-1003,-82.10216365198657
Q15,CACM-2376,-82.33925139019014
Q15,CACM-2482,-82.44157109559715
Q15,CACM-2931,-82.55623143837451
Q15,CACM-2890,-82.6171180617073
Q15,CACM-2396,-82.6778006126533
Q15,CACM-2629,-82.69567319365696
Q15,CACM-1928,-82.71066606773363
Q15,CACM-2424,-82.7681482677139
Q15,CACM-3127,-82.79023451441887
Q15,CACM-2379,-82.91530947895033
Q15,CACM-1698,-82.95911843429853
Q15,CACM-1747,-82.97504720069475
Q15,CACM-3049,-82.99715090289402
Q15,CACM-2407,-83.00832747152236
Q15,CACM-2345,-83.011805328573
Q15,CACM-0409,-83.07707957857478
Q15,CACM-3073,-83.08651859356198
Q15,CACM-1517,-83.12504249239245
Q15,CACM-1461,-83.26150813011947
Q15,CACM-2188,-83.28472699682935
Q15,CACM-2950,-83.4158223958588
Q15,CACM-1199,-83.45714219439613
Q15,CACM-2342,-83.62535017290176
Q15,CACM-3026,-83.8422561123853
Q15,CACM-2750,-83.89038530839838
Q15,CACM-3119,-83.90355368502946
Q15,CACM-1786,-84.0057356507175
Q15,CACM-2777,-84.02978828743632
Q15,CACM-3068,-84.17417725311824
Q15,CACM-2920,-84.21509787906872
Q15,CACM-1484,-84.22625768983372
Q15,CACM-2184,-84.23011828679773
Q15,CACM-2801,-84.28232655816299
Q15,CACM-1749,-84.38154088665387
Q15,CACM-1706,-84.58218179440316
Q15,CACM-2128,-84.5847601176447
Q15,CACM-1264,-84.66681487256295
Q15,CACM-0435,-84.74881474448522
Q15,CACM-1753,-84.79978457859636
Q15,CACM-2688,-84.79979748460381
Q15,CACM-2266,-84.81566626129211
Q15,CACM-2273,-84.82802993691213
Q15,CACM-2733,-84.86729267544892
Q15,CACM-1719,-84.86953379196055
Q15,CACM-3023,-84.87140544768104
Q15,CACM-1350,-84.87669713792727
Q15,CACM-1748,-84.88401817807797
Q15,CACM-0825,-84.921820369129
Q15,CACM-2017,-84.9532605627574
Q15,CACM-2111,-84.98374640863602
Q15,CACM-0618,-85.0346005957975
Q15,CACM-2582,-85.09437652760536
Q15,CACM-1736,-85.11957549419749
Q15,CACM-3039,-85.12777389165383
Q15,CACM-3021,-85.15859302360886
Q15,CACM-1462,-85.17330053576582
Q15,CACM-2470,-85.17915522472298
Q15,CACM-2002,-85.21939769489866
Q15,CACM-2069,-85.22072397508975
Q15,CACM-1552,-85.25915534491548
Q15,CACM-1349,-85.26355003424977
Q15,CACM-1541,-85.28218501871305
Q15,CACM-2535,-85.29457536046522
Q15,CACM-2849,-85.32392170832523
Q15,CACM-2198,-85.3314956079933
Q15,CACM-1844,-85.38181736135768
Q15,CACM-2795,-85.4033853235752
Q15,CACM-2542,-85.40981591817496
Q15,CACM-1415,-85.4167947203407
Q15,CACM-3064,-85.45570517064192
Q15,CACM-2867,-85.46173848794062
Q15,CACM-1247,-85.46173848794062
Q15,CACM-1728,-85.46679739998214
Q15,CACM-2622,-85.48733752549539
Q15,CACM-0307,-85.5608257549792
Q15,CACM-2372,-85.56389676810657
Q15,CACM-2519,-85.59469418611235
Q15,CACM-1922,-85.617888261579
Q15,CACM-1191,-85.617888261579
Q15,CACM-3128,-85.61958584918075
Q15,CACM-2317,-85.64786091275711
Q15,CACM-3078,-85.68019530612933
Q16,CACM-1223,-21.031382515301843
Q16,CACM-1658,-22.558362215167328
Q16,CACM-1947,-24.169526655629156
Q16,CACM-2253,-25.24886056148332
Q16,CACM-1795,-25.557562826069752
Q16,CACM-2491,-26.040592529640673
Q16,CACM-2495,-26.177357707697343
Q16,CACM-1134,-26.3136831147782
Q16,CACM-2748,-26.54189518538325
Q16,CACM-2897,-26.926834602856168
Q16,CACM-3080,-27.403540847411747
Q16,CACM-2904,-27.488274507433132
Q16,CACM-3054,-27.543797343629503
Q16,CACM-1154,-27.704435547581213
Q16,CACM-1676,-27.708541375594734
Q16,CACM-3005,-28.220288185551553
Q16,CACM-2929,-28.34588564032499
Q16,CACM-1564,-28.384901037874037
Q16,CACM-3171,-28.492988624804617
Q16,CACM-2423,-28.798850559865055
Q16,CACM-1886,-28.806857828112996
Q16,CACM-1523,-28.818082042344756
Q16,CACM-1807,-28.866896434391823
Q16,CACM-0123,-28.965696636475904
Q16,CACM-2701,-28.98712365973411
Q16,CACM-1389,-29.011526161957015
Q16,CACM-2858,-29.1254078625591
Q16,CACM-2944,-29.15441679219854
Q16,CACM-2138,-29.353437861599517
Q16,CACM-2433,-29.43408487700436
Q16,CACM-2464,-29.499819504989034
Q16,CACM-1402,-29.65394484117735
Q16,CACM-0252,-29.843126716409472
Q16,CACM-3115,-29.920049660862013
Q16,CACM-1542,-29.960854053659883
Q16,CACM-1783,-30.02273219001235
Q16,CACM-1392,-30.147968609765947
Q16,CACM-2611,-30.206535903249865
Q16,CACM-1231,-30.206535903249865
Q16,CACM-3150,-30.2221089046215
Q16,CACM-1387,-30.25101757066595
Q16,CACM-1062,-30.29097880121347
Q16,CACM-1665,-30.313990475123305
Q16,CACM-1029,-30.3735949629221
Q16,CACM-2871,-30.408981230991444
Q16,CACM-2835,-30.40936738197926
Q16,CACM-3130,-30.449837349522497
Q16,CACM-1655,-30.491702663279227
Q16,CACM-0797,-30.610243809931827
Q16,CACM-2964,-30.625248447041372
Q16,CACM-1362,-30.664566147378846
Q16,CACM-0195,-30.670421150369847
Q16,CACM-0048,-30.67624155268577
Q16,CACM-2133,-30.71417962040332
Q16,CACM-2053,-30.722084255076638
Q16,CACM-2533,-30.727132482802574
Q16,CACM-1289,-30.727132482802574
Q16,CACM-2616,-30.74212360527536
Q16,CACM-1992,-30.78075282245809
Q16,CACM-1414,-30.78075282245809
Q16,CACM-1064,-30.78075282245809
Q16,CACM-0230,-30.78075282245809
Q16,CACM-1726,-30.828766442289425
Q16,CACM-1187,-30.831599434844858
Q16,CACM-0091,-30.84409660311038
Q16,CACM-2079,-30.84409660311038
Q16,CACM-0035,-30.84409660311038
Q16,CACM-2527,-30.894914012553393
Q16,CACM-2290,-30.918217977657655
Q16,CACM-1232,-30.926016848776797
Q16,CACM-2836,-30.952167348867498
Q16,CACM-0066,-30.970022527120243
Q16,CACM-0079,-30.9892731013297
Q16,CACM-1756,-30.991305764827004
Q16,CACM-2411,-31.006259847270798
Q16,CACM-1275,-31.012136256214067
Q16,CACM-2107,-31.012136256214067
Q16,CACM-1350,-31.020885244870854
Q16,CACM-1652,-31.058146931946972
Q16,CACM-0210,-31.075334291006016
Q16,CACM-2834,-31.08173723173296
Q16,CACM-2344,-31.125047270417973
Q16,CACM-0333,-31.1645053802232
Q16,CACM-1065,-31.1645053802232
Q16,CACM-2586,-31.199151806566856
Q16,CACM-1757,-31.199151806566856
Q16,CACM-1204,-31.26495398748097
Q16,CACM-1670,-31.280732153917807
Q16,CACM-2624,-31.311925256079277
Q16,CACM-3066,-31.34140184056698
Q16,CACM-2552,-31.355994997977103
Q16,CACM-2233,-31.37011319432104
Q16,CACM-0693,-31.385252467070742
Q16,CACM-2680,-31.39236013112084
Q16,CACM-2537,-31.40642095853982
Q16,CACM-1016,-31.418903544546723
Q16,CACM-1852,-31.418903544546723
Q16,CACM-1162,-31.454417944036045
Q16,CACM-0093,-31.465446976939855
Q16,CACM-1167,-31.488674418821986
Q17,CACM-2138,-76.77134969468685
Q17,CACM-3110,-83.13219991205634
Q17,CACM-1852,-83.14279869570237
Q17,CACM-0670,-83.41730174047883
Q17,CACM-2112,-83.87632614059594
Q17,CACM-2175,-84.17656391976189
Q17,CACM-2896,-84.94059296355084
Q17,CACM-2921,-85.02258488068641
Q17,CACM-1223,-85.20261735674123
Q17,CACM-2714,-85.49614920243634
Q17,CACM-2495,-85.7086109559191
Q17,CACM-1665,-85.72876724751411
Q17,CACM-1795,-85.76922310171622
Q17,CACM-3156,-85.81248167556527
Q17,CACM-2685,-85.81491958353638
Q17,CACM-3075,-85.82950043920691
Q17,CACM-2266,-85.99191615224476
Q17,CACM-2567,-86.07832761825217
Q17,CACM-1159,-86.26748651980192
Q17,CACM-0950,-86.34652546816541
Q17,CACM-0799,-86.40424991356286
Q17,CACM-2897,-86.46225662454104
Q17,CACM-2929,-86.5857283607963
Q17,CACM-3127,-86.61369793583007
Q17,CACM-3066,-86.6210364687647
Q17,CACM-0243,-86.70033075191536
Q17,CACM-1163,-86.93475081080216
Q17,CACM-1923,-86.97933964598002
Q17,CACM-2411,-87.04913312320774
Q17,CACM-1099,-87.14211447598937
Q17,CACM-2298,-87.29947214373422
Q17,CACM-0637,-87.3247387080528
Q17,CACM-2644,-87.36571764992219
Q17,CACM-1811,-87.41010025920032
Q17,CACM-0205,-87.42692129347138
Q17,CACM-1947,-87.46964459341277
Q17,CACM-1463,-87.52014579241089
Q17,CACM-0303,-87.56149449396227
Q17,CACM-2570,-87.5684022978859
Q17,CACM-2717,-87.59295308765908
Q17,CACM-3148,-87.59409009881051
Q17,CACM-2820,-87.60309312118929
Q17,CACM-2497,-87.62222190407667
Q17,CACM-1603,-87.63014424887068
Q17,CACM-2723,-87.63368101909737
Q17,CACM-3005,-87.64653738911237
Q17,CACM-2423,-87.65698071718393
Q17,CACM-2252,-87.68392741908583
Q17,CACM-2939,-87.70593580960114
Q17,CACM-2904,-87.7064387949886
Q17,CACM-1389,-87.73352658106622
Q17,CACM-1988,-87.75922230217394
Q17,CACM-2289,-87.91399761232105
Q17,CACM-3080,-88.01781967458002
Q17,CACM-2064,-88.0805241253302
Q17,CACM-2706,-88.10614720649804
Q17,CACM-2785,-88.20345602353432
Q17,CACM-1425,-88.24986646931238
Q17,CACM-2767,-88.2572508225222
Q17,CACM-2034,-88.27034470555475
Q17,CACM-1844,-88.329726456744
Q17,CACM-2645,-88.33166619135343
Q17,CACM-1807,-88.40104557913166
Q17,CACM-3175,-88.41217508474136
Q17,CACM-1680,-88.42951501550324
Q17,CACM-2998,-88.45814472728192
Q17,CACM-2886,-88.45859920540626
Q17,CACM-1738,-88.5224408206868
Q17,CACM-1548,-88.52903880215368
Q17,CACM-2579,-88.5362915892169
Q17,CACM-3073,-88.56668353258249
Q17,CACM-3093,-88.57394769234133
Q17,CACM-1591,-88.59186851644937
Q17,CACM-2341,-88.6743893643762
Q17,CACM-2684,-88.69390475114498
Q17,CACM-3171,-88.72809632257267
Q17,CACM-1409,-88.73429178064693
Q17,CACM-1324,-88.89852957894607
Q17,CACM-2433,-88.96610069580802
Q17,CACM-2633,-89.01501951459223
Q17,CACM-3074,-89.02148175238932
Q17,CACM-2514,-89.0493252673062
Q17,CACM-2231,-89.06146417015027
Q17,CACM-2740,-89.07455439450132
Q17,CACM-1613,-89.11341132625368
Q17,CACM-3150,-89.13069051369551
Q17,CACM-2989,-89.13778847572027
Q17,CACM-1826,-89.17075660296443
Q17,CACM-2534,-89.1771792030256
Q17,CACM-2146,-89.22121299590694
Q17,CACM-1135,-89.31378274698011
Q17,CACM-2681,-89.38004571834067
Q17,CACM-1906,-89.441056377642
Q17,CACM-1747,-89.4976803986396
Q17,CACM-2819,-89.53765979938888
Q17,CACM-2253,-89.58626311971405
Q17,CACM-0082,-89.6442565160533
Q17,CACM-0100,-89.68770740868949
Q17,CACM-3107,-89.72086661626808
Q17,CACM-1741,-89.75295486422023
Q18,CACM-2973,-7.90335163419995
Q18,CACM-3075,-8.533223031835396
Q18,CACM-2266,-8.918581838957444
Q18,CACM-2557,-9.058477203641026
Q18,CACM-3156,-9.163409632001162
Q18,CACM-0950,-9.258991360583245
Q18,CACM-1601,-9.287379306765931
Q18,CACM-1468,-9.571403318882549
Q18,CACM-2838,-9.727441649179056
Q18,CACM-2289,-9.793171061062559
Q18,CACM-2570,-9.820760127583203
Q18,CACM-2433,-10.094756021659212
Q18,CACM-1957,-10.206072333389947
Q18,CACM-2114,-10.222460401181856
Q18,CACM-2692,-10.502150835102636
Q18,CACM-0141,-10.807587620722959
Q18,CACM-0392,-10.912334155530694
Q18,CACM-1302,-10.912334155530694
Q18,CACM-2723,-10.945880595809918
Q18,CACM-2685,-10.976463565430734
Q18,CACM-2714,-10.987489420529883
Q18,CACM-1158,-11.05117583287601
Q18,CACM-1262,-11.103715040376933
Q18,CACM-2896,-11.17285873604764
Q18,CACM-2182,-11.210292778812383
Q18,CACM-2700,-11.228488810043334
Q18,CACM-1795,-11.314735001277768
Q18,CACM-2785,-11.467357063885402
Q18,CACM-0371,-11.498270231766282
Q18,CACM-1828,-11.548679112136664
Q18,CACM-2007,-11.571530268414369
Q18,CACM-2895,-11.599362172394935
Q18,CACM-1952,-11.703367943967955
Q18,CACM-1660,-11.703367943967955
Q18,CACM-1569,-11.758497428312488
Q18,CACM-1342,-11.763146781789722
Q18,CACM-3059,-11.786065530552685
Q18,CACM-2342,-11.803574051183986
Q18,CACM-2325,-11.819460126381088
Q18,CACM-2865,-11.826003308763514
Q18,CACM-2401,-11.845372054982422
Q18,CACM-3073,-11.848562887994781
Q18,CACM-0804,-11.872682991941868
Q18,CACM-0270,-11.872682991941868
Q18,CACM-2884,-11.872682991941868
Q18,CACM-1796,-11.923132642955068
Q18,CACM-2226,-11.935344363271605
Q18,CACM-2080,-11.948361976265048
Q18,CACM-3044,-11.998745333353016
Q18,CACM-2175,-12.004184460675532
Q18,CACM-1374,-12.016757668215547
Q18,CACM-2417,-12.016757668215547
Q18,CACM-1551,-12.031514962369211
Q18,CACM-2195,-12.036189942297948
Q18,CACM-3166,-12.038809678768372
Q18,CACM-2725,-12.060367917224177
Q18,CACM-2830,-12.060367917224177
Q18,CACM-1846,-12.062071891305187
Q18,CACM-2851,-12.069702639575786
Q18,CACM-2950,-12.08145363106955
Q18,CACM-1747,-12.140500929570958
Q18,CACM-1953,-12.142068620499112
Q18,CACM-1851,-12.142068620499112
Q18,CACM-1658,-12.161451462484123
Q18,CACM-1873,-12.161451462484123
Q18,CACM-2863,-12.180449939175825
Q18,CACM-3006,-12.180449939175825
Q18,CACM-2727,-12.190926690523513
Q18,CACM-2902,-12.192909323295435
Q18,CACM-1008,-12.230295046959935
Q18,CACM-2903,-12.231722444723676
Q18,CACM-2283,-12.24588028506048
Q18,CACM-2273,-12.24588028506048
Q18,CACM-2505,-12.252881233173138
Q18,CACM-2146,-12.266730869620002
Q18,CACM-3061,-12.287135266947784
Q18,CACM-2740,-12.298506692047562
Q18,CACM-1200,-12.350896435862637
Q18,CACM-2025,-12.352154169586584
Q18,CACM-1471,-12.384283506117214
Q18,CACM-1554,-12.384283506117214
Q18,CACM-1924,-12.395156319685613
Q18,CACM-2819,-12.39815453362528
Q18,CACM-2222,-12.413004847200451
Q18,CACM-2362,-12.413004847200451
Q18,CACM-2942,-12.413004847200451
Q18,CACM-2272,-12.413004847200451
Q18,CACM-2514,-12.427045222794606
Q18,CACM-2767,-12.436290996286916
Q18,CACM-2426,-12.442024014939983
Q18,CACM-2627,-12.470178451038729
Q18,CACM-2630,-12.470178451038729
Q18,CACM-1603,-12.477913476792182
Q18,CACM-1529,-12.483946795770299
Q18,CACM-2490,-12.506456260623638
Q18,CACM-1341,-12.507167754478454
Q18,CACM-1392,-12.515311505877898
Q18,CACM-2647,-12.524084179928582
Q18,CACM-1536,-12.535540183339272
Q18,CACM-1960,-12.535540183339272
Q19,CACM-2695,-37.65694736628506
Q19,CACM-2986,-43.90278469951791
Q19,CACM-2769,-44.921905280534034
Q19,CACM-2780,-48.1533104523917
Q19,CACM-2630,-49.242174388482965
Q19,CACM-1457,-49.416056106474464
Q19,CACM-2490,-49.718490822225206
Q19,CACM-2905,-49.82696057910446
Q19,CACM-2273,-50.107088060906875
Q19,CACM-2368,-50.30314321621087
Q19,CACM-2289,-50.72192710790928
Q19,CACM-2199,-50.759189086088625
Q19,CACM-2506,-50.759189086088625
Q19,CACM-1787,-50.97598295346216
Q19,CACM-2442,-51.064330754641226
Q19,CACM-2766,-51.13245890654899
Q19,CACM-2484,-51.23145368211864
Q19,CACM-3152,-51.27218016462786
Q19,CACM-1924,-51.27316446303711
Q19,CACM-2142,-51.364581101967744
Q19,CACM-2081,-51.39034462736423
Q19,CACM-2877,-51.39070481039872
Q19,CACM-2405,-51.55330326042518
Q19,CACM-3156,-51.56174568056214
Q19,CACM-2216,-51.57815813052184
Q19,CACM-1886,-51.60814276273179
Q19,CACM-2557,-51.65742994514817
Q19,CACM-0661,-51.67447228455053
Q19,CACM-1504,-51.68776470609339
Q19,CACM-3018,-51.748121249493565
Q19,CACM-2453,-51.782613062587686
Q19,CACM-3124,-51.80987380234315
Q19,CACM-3094,-51.84040472244038
Q19,CACM-3176,-51.85645822233056
Q19,CACM-1963,-51.956491365083465
Q19,CACM-2883,-52.20708702038044
Q19,CACM-3040,-52.22220459888203
Q19,CACM-2172,-52.35948059455451
Q19,CACM-1423,-52.411708576634354
Q19,CACM-2335,-52.54249945373246
Q19,CACM-1047,-52.57515601077146
Q19,CACM-2290,-52.578901400032365
Q19,CACM-0749,-52.606771461059445
Q19,CACM-2189,-52.62082525211012
Q19,CACM-2934,-52.624170933861265
Q19,CACM-0828,-52.631979950588885
Q19,CACM-0315,-52.66712964007598
Q19,CACM-2133,-52.69598398216646
Q19,CACM-2758,-52.69598398216646
Q19,CACM-3164,-52.71686120546393
Q19,CACM-2314,-52.72216249802554
Q19,CACM-0349,-52.72402168208888
Q19,CACM-1481,-52.74875577909553
Q19,CACM-2461,-52.74875577909553
Q19,CACM-2430,-52.777598793778154
Q19,CACM-0635,-52.77782260246716
Q19,CACM-2778,-52.77782260246716
Q19,CACM-0777,-52.77782260246716
Q19,CACM-0956,-52.77782260246716
Q19,CACM-0936,-52.77782260246716
Q19,CACM-2752,-52.805625169437874
Q19,CACM-0285,-52.82884966686001
Q19,CACM-0256,-52.82884966686001
Q19,CACM-1151,-52.82884966686001
Q19,CACM-0896,-52.82884966686001
Q19,CACM-0511,-52.82884966686001
Q19,CACM-0301,-52.82884966686001
Q19,CACM-1876,-52.8614620423886
Q19,CACM-0496,-52.87737367189428
Q19,CACM-0955,-52.87737367189428
Q19,CACM-0660,-52.87737367189428
Q19,CACM-1727,-52.89137179216678
Q19,CACM-0144,-52.91079923776139
Q19,CACM-1153,-52.94879533732967
Q19,CACM-2790,-52.95890927964206
Q19,CACM-0751,-52.967813344257515
Q19,CACM-2805,-52.989186567246186
Q19,CACM-2134,-53.01010701189365
Q19,CACM-2192,-53.03526119546703
Q19,CACM-1983,-53.04930376167525
Q19,CACM-2161,-53.04930376167525
Q19,CACM-1707,-53.0768032272058
Q19,CACM-3139,-53.091574852936276
Q19,CACM-0070,-53.12709263130504
Q19,CACM-2768,-53.129917145225804
Q19,CACM-2177,-53.16145093439508
Q19,CACM-3115,-53.20370675346475
Q19,CACM-1417,-53.216274719907005
Q19,CACM-2281,-53.231656366083925
Q19,CACM-1791,-53.231656366083925
Q19,CACM-0799,-53.24345585494838
Q19,CACM-1822,-53.24457227186873
Q19,CACM-0494,-53.26418073629813
Q19,CACM-2284,-53.26418073629813
Q19,CACM-0856,-53.3452391266505
Q19,CACM-2763,-53.34549089248911
Q19,CACM-2052,-53.35609021948977
Q19,CACM-0678,-53.3572516801963
Q19,CACM-0096,-53.38084475042734
Q19,CACM-2824,-53.384480486957465
Q20,CACM-2337,-33.66085646945363
Q20,CACM-2325,-34.32542890268258
Q20,CACM-3086,-35.16354315704743
Q20,CACM-2997,-35.376283563769746
Q20,CACM-2837,-35.69351290646103
Q20,CACM-2743,-37.13977329845664
Q20,CACM-2110,-37.32662410983856
Q20,CACM-2216,-37.354386733894906
Q20,CACM-2927,-37.62249859990719
Q20,CACM-3018,-37.6496237385731
Q20,CACM-2986,-38.1293918624272
Q20,CACM-2706,-38.21652418120826
Q20,CACM-2932,-38.224437658472795
Q20,CACM-3162,-38.42765635183937
Q20,CACM-2784,-38.71908571786884
Q20,CACM-1309,-38.73337291186604
Q20,CACM-2950,-38.83864498082272
Q20,CACM-2226,-38.91202430554446
Q20,CACM-2251,-39.0151348744245
Q20,CACM-2454,-39.19500218603175
Q20,CACM-2703,-39.20233593286564
Q20,CACM-3131,-39.26883901754163
Q20,CACM-2702,-39.31204871778761
Q20,CACM-2936,-39.344879525918664
Q20,CACM-1658,-39.36399619636404
Q20,CACM-1462,-39.43193852002517
Q20,CACM-3166,-39.514378873975446
Q20,CACM-1619,-39.57036006163119
Q20,CACM-3110,-39.578049813108215
Q20,CACM-3070,-39.700366816607406
Q20,CACM-2903,-39.72155842404142
Q20,CACM-3151,-39.72734343943972
Q20,CACM-2645,-39.76631214889494
Q20,CACM-2828,-39.79962420065303
Q20,CACM-1491,-39.83316289359451
Q20,CACM-2679,-39.86226504463484
Q20,CACM-2033,-39.88865759465219
Q20,CACM-2953,-39.978156444544105
Q20,CACM-2749,-40.033499952539934
Q20,CACM-2365,-40.068309452983506
Q20,CACM-3055,-40.08046366830044
Q20,CACM-2746,-40.08566064388745
Q20,CACM-3163,-40.1627361891242
Q20,CACM-2766,-40.557842950413
Q20,CACM-3037,-40.6102601663607
Q20,CACM-2855,-40.627399181268146
Q20,CACM-2916,-40.75531501718787
Q20,CACM-3032,-40.77444562824637
Q20,CACM-2499,-40.78277948579708
Q20,CACM-1957,-40.81620798617637
Q20,CACM-3040,-40.83269099746456
Q20,CACM-2524,-40.98964636834081
Q20,CACM-2665,-41.02354708198963
Q20,CACM-2771,-41.07167985270914
Q20,CACM-1659,-41.07775957137408
Q20,CACM-2289,-41.149896604335346
Q20,CACM-3007,-41.15003936437266
Q20,CACM-1886,-41.16408399871892
Q20,CACM-3150,-41.32391710552426
Q20,CACM-3165,-41.37418492166562
Q20,CACM-0164,-41.5133272757441
Q20,CACM-0895,-41.54615538504021
Q20,CACM-0267,-41.56191017594521
Q20,CACM-2035,-41.597392271377544
Q20,CACM-2628,-41.63168865109623
Q20,CACM-0117,-41.65246755504484
Q20,CACM-2931,-41.65552736637038
Q20,CACM-1265,-41.686324721731175
Q20,CACM-1350,-41.694842106037036
Q20,CACM-1572,-41.71619820770222
Q20,CACM-2508,-41.77444860028765
Q20,CACM-1969,-41.848142602207524
Q20,CACM-0149,-41.94930466231073
Q20,CACM-2092,-41.95683356772662
Q20,CACM-1899,-42.18140956270784
Q20,CACM-2504,-42.208583946080516
Q20,CACM-2892,-42.326400107520236
Q20,CACM-1708,-42.340861447968464
Q20,CACM-1465,-42.38300879880197
Q20,CACM-2938,-42.39562100843126
Q20,CACM-1947,-42.42341869962815
Q20,CACM-2457,-42.47665065595071
Q20,CACM-2126,-42.48106978545095
Q20,CACM-0371,-42.491676111640444
Q20,CACM-2007,-42.56493614828853
Q20,CACM-2569,-42.63073872948164
Q20,CACM-0598,-42.6360610769705
Q20,CACM-1404,-42.66187624552748
Q20,CACM-2170,-42.67027519815429
Q20,CACM-1952,-42.696773823842115
Q20,CACM-1660,-42.696773823842115
Q20,CACM-1429,-42.71259235681661
Q20,CACM-1352,-42.72720217819743
Q20,CACM-3154,-42.73442560188524
